U_Net,0.8800216016036325,0.0,0.0,0.0,0.0,0.0,0.0,0.00015633069758288904,0,1,0,0.6362289903895249
U_Net,0.893254409099136,0.0,0.0,0.0,0.0,0.0,0.0,0.0004214122539347055,199,200,108,0.6198469879099443
